2.192: [GC [PSYoungGen: 4194176K->64K(4194240K)] 4194176K->18931K(4213632K), 0.0068330 secs] [Times: user=0.03 sys=0.01, real=0.01 secs] 
2.199: [Full GC [PSYoungGen: 64K->0K(4194240K)] [PSOldGen: 18867K->18915K(43200K)] 18931K->18915K(4237440K) [PSPermGen: 2809K->2809K(21248K)], 0.0081330 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
3.308: [GC [PSYoungGen: 4194176K->64K(4194240K)] 4213091K->58920K(4253312K), 0.0092960 secs] [Times: user=0.01 sys=0.04, real=0.01 secs] 
3.318: [Full GC [PSYoungGen: 64K->0K(4194240K)] [PSOldGen: 58856K->34440K(88256K)] 58920K->34440K(4282496K) [PSPermGen: 2812K->2812K(21248K)], 0.0142340 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
4.164: [GC [PSYoungGen: 4194176K->64K(4194240K)] 4228616K->58674K(4282496K), 0.0067190 secs] [Times: user=0.04 sys=0.01, real=0.01 secs] 
4.171: [Full GC [PSYoungGen: 64K->0K(4194240K)] [PSOldGen: 58610K->35489K(89088K)] 58674K->35489K(4283328K) [PSPermGen: 2812K->2812K(21248K)], 0.0128710 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
5.057: [GC [PSYoungGen: 4194176K->64K(4194240K)] 4229665K->75115K(4283328K), 0.0094740 secs] [Times: user=0.05 sys=0.02, real=0.01 secs] 
5.067: [Full GC [PSYoungGen: 64K->0K(4194240K)] [PSOldGen: 75051K->25534K(89664K)] 75115K->25534K(4283904K) [PSPermGen: 2812K->2811K(21248K)], 0.0131370 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
5.937: [GC [PSYoungGen: 4194176K->64K(4194240K)] 4219710K->97882K(4292160K), 0.0179030 secs] [Times: user=0.13 sys=0.01, real=0.01 secs] 
5.955: [Full GC [PSYoungGen: 64K->0K(4194240K)] [PSOldGen: 97818K->63844K(156608K)] 97882K->63844K(4350848K) [PSPermGen: 2811K->2811K(21248K)], 0.0214240 secs] [Times: user=0.02 sys=0.00, real=0.03 secs] 
6.818: [GC [PSYoungGen: 4194176K->64K(4194240K)] 4258020K->92632K(4350848K), 0.0077430 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
