62134.787: [GC 62134.787: [ParNew: 2412343K->156892K(2534400K), 0.1512710 secs] 7042716K->4797945K(10982400K), 0.1519400 secs] [Times: user=0.72 sys=0.01, real=0.15 secs] 
62260.447: [GC 62260.448: [ParNew: 2334732K->84880K(2534400K), 0.0474140 secs] 7031588K->4781779K(10982400K), 0.0493510 secs] [Times: user=0.58 sys=0.01, real=0.05 secs] 
62264.009: [GC 62264.010: [ParNew: 2337680K->91796K(2534400K), 0.0528010 secs] 7034579K->4797570K(10982400K), 0.0548490 secs] [Times: user=0.56 sys=0.00, real=0.06 secs] 
62273.155: [GC 62273.157: [ParNew: 2344596K->105511K(2534400K), 0.0692140 secs] 7050370K->4821598K(10982400K), 0.0712780 secs] [Times: user=0.65 sys=0.00, real=0.07 secs] 
62282.024: [GC 62282.025: [ParNew: 2358311K->123649K(2534400K), 0.0775190 secs] 7074398K->4850717K(10982400K), 0.0795370 secs] [Times: user=0.76 sys=0.01, real=0.08 secs] 
62288.777: [GC 62288.778: [ParNew: 2376449K->120131K(2534400K), 0.0678160 secs] 7103517K->4866848K(10982400K), 0.0698120 secs] [Times: user=0.62 sys=0.00, real=0.07 secs] 
62296.254: [GC 62296.256: [ParNew: 2372895K->111712K(2534400K), 0.0685810 secs] 7119611K->4868460K(10982400K), 0.0714780 secs] [Times: user=0.65 sys=0.00, real=0.08 secs] 
62306.287: [GC 62306.289: [ParNew: 2364512K->108326K(2534400K), 0.1047200 secs] 7121260K->4886583K(10982400K), 0.1076350 secs] [Times: user=0.80 sys=0.01, real=0.10 secs] 
62313.546: [GC 62313.548: [ParNew: 2361126K->106546K(2534400K), 0.0872570 secs] 7139383K->4897670K(10982400K), 0.0901320 secs] [Times: user=0.68 sys=0.00, real=0.09 secs] 
62321.133: [GC 62321.134: [ParNew: 2359346K->89464K(2534400K), 0.0809500 secs] 7150470K->4896056K(10982400K), 0.0838300 secs] [Times: user=0.74 sys=0.01, real=0.08 secs] 
62330.905: [GC 62330.906: [ParNew: 2342264K->113060K(2534400K), 0.0831760 secs] 7148856K->4932853K(10982400K), 0.0860490 secs] [Times: user=0.75 sys=0.01, real=0.09 secs] 
62341.645: [GC 62341.647: [ParNew: 2365860K->84154K(2534400K), 0.0842050 secs] 7185653K->4917264K(10982400K), 0.0870750 secs] [Times: user=0.67 sys=0.01, real=0.09 secs] 
62349.091: [GC 62349.092: [ParNew: 2336954K->83043K(2534400K), 0.0744990 secs] 7170064K->4925095K(10982400K), 0.0772450 secs] [Times: user=0.70 sys=0.00, real=0.08 secs] 
62360.043: [GC 62360.045: [ParNew: 2335843K->77639K(2534400K), 0.0742140 secs] 7177895K->4927531K(10982400K), 0.0770060 secs] [Times: user=0.60 sys=0.00, real=0.08 secs] 
62368.421: [GC 62368.423: [ParNew: 2330439K->77792K(2534400K), 0.0603620 secs] 7180331K->4940042K(10982400K), 0.0628700 secs] [Times: user=0.60 sys=0.01, real=0.06 secs] 
62372.671: [GC 62372.673: [ParNew: 2330592K->66913K(2534400K), 0.0712070 secs] 7192842K->4937365K(10982400K), 0.0739050 secs] [Times: user=0.66 sys=0.00, real=0.07 secs] 
62379.491: [GC 62379.493: [ParNew: 2319713K->70123K(2534400K), 0.0678980 secs] 7190165K->4948195K(10982400K), 0.0706910 secs] [Times: user=0.57 sys=0.00, real=0.07 secs] 
62383.750: [GC 62383.752: [ParNew: 2322923K->61696K(2534400K), 0.0615330 secs] 7200995K->4950869K(10982400K), 0.0642400 secs] [Times: user=0.56 sys=0.00, real=0.06 secs] 
62393.730: [GC 62393.732: [ParNew: 2314496K->61972K(2534400K), 0.0687330 secs] 7203669K->4955982K(10982400K), 0.0714460 secs] [Times: user=0.60 sys=0.01, real=0.07 secs] 
62403.110: [GC 62403.111: [ParNew: 2314772K->64749K(2534400K), 0.0697770 secs] 7208782K->4963377K(10982400K), 0.0721470 secs] [Times: user=0.56 sys=0.00, real=0.08 secs] 
62414.237: [GC 62414.238: [ParNew: 2317549K->67757K(2534400K), 0.0725500 secs] 7216177K->4972342K(10982400K), 0.0754350 secs] [Times: user=0.58 sys=0.00, real=0.07 secs] 
62423.170: [GC 62423.171: [ParNew: 2320557K->65497K(2534400K), 0.0659300 secs] 7225142K->4976125K(10982400K), 0.0684400 secs] [Times: user=0.64 sys=0.00, real=0.07 secs] 
62434.179: [GC 62434.180: [ParNew: 2318297K->69894K(2534400K), 0.0721810 secs] 7228925K->4990812K(10982400K), 0.0745320 secs] [Times: user=0.59 sys=0.01, real=0.07 secs] 
62444.285: [GC 62444.287: [ParNew: 2322694K->72875K(2534400K), 0.0732350 secs] 7243612K->4998712K(10982400K), 0.0759520 secs] [Times: user=0.60 sys=0.00, real=0.08 secs] 
62452.922: [GC 62452.924: [ParNew: 2325675K->136727K(2534400K), 0.0696990 secs] 7251512K->5067811K(10982400K), 0.0724580 secs] [Times: user=0.88 sys=0.00, real=0.07 secs] 
62456.888: [GC 62456.890: [ParNew: 2389527K->98750K(2534400K), 0.0598880 secs] 7320611K->5038027K(10982400K), 0.0622310 secs] [Times: user=0.68 sys=0.00, real=0.07 secs] 
62464.661: [GC 62464.662: [ParNew: 2351550K->69808K(2534400K), 0.0762420 secs] 7290827K->5021880K(10982400K), 0.0786280 secs] [Times: user=0.59 sys=0.00, real=0.07 secs] 
62475.648: [GC 62475.649: [ParNew: 2322608K->59077K(2534400K), 0.0682820 secs] 7274680K->5019892K(10982400K), 0.0710350 secs] [Times: user=0.52 sys=0.00, real=0.07 secs] 
62487.895: [GC 62487.896: [ParNew: 2311877K->57782K(2534400K), 0.0791800 secs] 7272692K->5024356K(10982400K), 0.0817710 secs] [Times: user=0.66 sys=0.00, real=0.08 secs] 
62496.135: [GC 62496.136: [ParNew: 2310582K->69569K(2534400K), 0.0721370 secs] 7277156K->5038282K(10982400K), 0.0745470 secs] [Times: user=0.63 sys=0.00, real=0.08 secs] 
62500.379: [GC 62500.380: [ParNew: 2322369K->155455K(2534400K), 0.1351870 secs] 7291082K->5130114K(10982400K), 0.1379030 secs] [Times: user=0.69 sys=0.01, real=0.14 secs] 
62506.416: [GC 62506.418: [ParNew: 2408255K->113898K(2534400K), 0.1049660 secs] 7382914K->5094378K(10982400K), 0.1077300 secs] [Times: user=0.58 sys=0.00, real=0.11 secs] 
62512.801: [GC 62512.803: [ParNew: 2366698K->150474K(2534400K), 0.1474080 secs] 7347178K->5138460K(10982400K), 0.1501940 secs] [Times: user=0.73 sys=0.00, real=0.15 secs] 
62523.133: [GC 62523.134: [ParNew: 2403274K->59256K(2534400K), 0.0885670 secs] 7391260K->5056398K(10982400K), 0.0913170 secs] [Times: user=0.73 sys=0.01, real=0.09 secs] 
62534.807: [GC 62534.808: [ParNew: 2312056K->53364K(2534400K), 0.0669900 secs] 7309198K->5056090K(10982400K), 0.0693400 secs] [Times: user=0.54 sys=0.00, real=0.07 secs] 
62550.280: [GC 62550.282: [ParNew: 2306164K->57908K(2534400K), 0.0719500 secs] 7308890K->5064674K(10982400K), 0.0746960 secs] [Times: user=0.59 sys=0.00, real=0.08 secs] 
62563.820: [GC 62563.821: [ParNew: 2310708K->67271K(2534400K), 0.0666910 secs] 7317474K->5077960K(10982400K), 0.0690410 secs] [Times: user=0.53 sys=0.01, real=0.07 secs] 
62571.929: [GC 62571.931: [ParNew: 2320071K->99321K(2534400K), 0.0977720 secs] 7330760K->5115684K(10982400K), 0.1003270 secs] [Times: user=0.67 sys=0.01, real=0.10 secs] 
62581.302: [GC 62581.303: [ParNew: 2352121K->72965K(2534400K), 0.0764270 secs] 7368484K->5096241K(10982400K), 0.0787510 secs] [Times: user=0.65 sys=0.00, real=0.08 secs] 
62591.428: [GC 62591.429: [ParNew: 2325765K->66024K(2534400K), 0.0730910 secs] 7349041K->5096492K(10982400K), 0.0757610 secs] [Times: user=0.50 sys=0.01, real=0.08 secs] 
62601.727: [GC 62601.729: [ParNew: 2318693K->57423K(2534400K), 0.0730250 secs] 7349160K->5093858K(10982400K), 0.0756880 secs] [Times: user=0.64 sys=0.00, real=0.08 secs] 
62608.749: [GC 62608.750: [ParNew: 2310223K->54096K(2534400K), 0.0585220 secs] 7346658K->5098536K(10982400K), 0.0611930 secs] [Times: user=0.54 sys=0.01, real=0.06 secs] 
62617.975: [GC 62617.976: [ParNew: 2306896K->57687K(2534400K), 0.0640920 secs] 7351336K->5107516K(10982400K), 0.0667550 secs] [Times: user=0.54 sys=0.01, real=0.06 secs] 
62627.287: [GC 62627.288: [ParNew: 2310487K->61850K(2534400K), 0.0587000 secs] 7360316K->5117211K(10982400K), 0.0613700 secs] [Times: user=0.51 sys=0.01, real=0.06 secs] 
62632.239: [GC 62632.240: [ParNew: 2314650K->51536K(2534400K), 0.0599220 secs] 7370011K->5115357K(10982400K), 0.0625790 secs] [Times: user=0.63 sys=0.01, real=0.06 secs] 
62638.735: [GC 62638.736: [ParNew: 2304336K->59973K(2534400K), 0.0541980 secs] 7368157K->5130037K(10982400K), 0.0565230 secs] [Times: user=0.50 sys=0.01, real=0.06 secs] 
62638.799: [GC [1 CMS-initial-mark: 5070063K(8448000K)] 5130329K(10982400K), 0.0931740 secs] [Times: user=0.09 sys=0.00, real=0.09 secs] 
62646.268: [GC[YG occupancy: 2235139 K (2534400 K)]62646.269: [Rescan (parallel) , 1.6313290 secs]62647.901: [weak refs processing, 0.0823570 secs] [1 CMS-remark: 5070063K(8448000K)] 7305203K(10982400K), 1.7165750 secs] [Times: user=33.14 sys=0.12, real=1.72 secs] 
62648.023: [GC 62648.024: [ParNew: 2312773K->55311K(2534400K), 0.0744620 secs] 7382397K->5134264K(10982400K), 0.0771310 secs] [Times: user=0.55 sys=0.00, real=0.08 secs] 
62661.266: [GC 62661.268: [ParNew: 2308111K->46673K(2534400K), 0.0641750 secs] 6662134K->4402612K(10982400K), 0.0668830 secs] [Times: user=0.49 sys=0.01, real=0.07 secs] 
62671.786: [GC 62671.787: [ParNew: 2299473K->46483K(2534400K), 0.0610570 secs] 6655412K->4404870K(10982400K), 0.0634210 secs] [Times: user=0.55 sys=0.01, real=0.06 secs] 
62686.182: [GC 62686.183: [ParNew: 2299283K->63807K(2534400K), 0.0767170 secs] 6657670K->4423630K(10982400K), 0.0793930 secs] [Times: user=0.68 sys=0.01, real=0.08 secs] 
62694.873: [GC 62694.874: [ParNew: 2316607K->54170K(2534400K), 0.0651210 secs] 6676430K->4416973K(10982400K), 0.0677900 secs] [Times: user=0.55 sys=0.01, real=0.07 secs] 
62703.457: [GC 62703.458: [ParNew: 2306969K->53009K(2534400K), 0.0757950 secs] 6669771K->4421475K(10982400K), 0.0784450 secs] [Times: user=0.60 sys=0.00, real=0.07 secs] 
62710.503: [GC 62710.504: [ParNew: 2305809K->48302K(2534400K), 0.0649770 secs] 6674275K->4423758K(10982400K), 0.0676190 secs] [Times: user=0.61 sys=0.00, real=0.07 secs] 
62717.258: [GC 62717.259: [ParNew: 2301102K->43765K(2534400K), 0.0614190 secs] 6676558K->4426463K(10982400K), 0.0640740 secs] [Times: user=0.59 sys=0.00, real=0.07 secs] 
62727.500: [GC 62727.502: [ParNew: 2296565K->48906K(2534400K), 0.0637720 secs] 6679263K->4435243K(10982400K), 0.0664590 secs] [Times: user=0.60 sys=0.01, real=0.07 secs] 
62738.466: [GC 62738.467: [ParNew: 2301706K->57998K(2534400K), 0.0710010 secs] 6688043K->4448543K(10982400K), 0.0736320 secs] [Times: user=0.63 sys=0.00, real=0.07 secs] 
62748.809: [GC 62748.811: [ParNew: 2310798K->61701K(2534400K), 0.0650170 secs] 6701343K->4454395K(10982400K), 0.0676750 secs] [Times: user=0.54 sys=0.01, real=0.07 secs] 
62758.618: [GC 62758.619: [ParNew: 2314501K->62842K(2534400K), 0.0630970 secs] 6707195K->4460889K(10982400K), 0.0654000 secs] [Times: user=0.60 sys=0.00, real=0.06 secs] 
62761.784: [GC 62761.785: [ParNew: 2315642K->65523K(2534400K), 0.0460260 secs] 6713689K->4470374K(10982400K), 0.0483120 secs] [Times: user=0.60 sys=0.00, real=0.05 secs] 
62763.432: [GC 62763.434: [ParNew: 2318323K->63798K(2534400K), 0.0563750 secs] 6723174K->4477923K(10982400K), 0.0589790 secs] [Times: user=0.67 sys=0.00, real=0.06 secs] 
62765.071: [GC 62765.072: [ParNew: 2316598K->82587K(2534400K), 0.0500410 secs] 6730723K->4501094K(10982400K), 0.0526650 secs] [Times: user=0.67 sys=0.01, real=0.05 secs] 
62767.556: [GC 62767.558: [ParNew: 2335387K->56131K(2534400K), 0.0405430 secs] 6753894K->4478351K(10982400K), 0.0431530 secs] [Times: user=0.55 sys=0.01, real=0.05 secs] 
62769.534: [GC 62769.535: [ParNew: 2308931K->39982K(2534400K), 0.0279310 secs] 6731151K->4464161K(10982400K), 0.0305200 secs] [Times: user=0.40 sys=0.00, real=0.03 secs] 
62777.067: [GC 62777.068: [ParNew: 2292782K->32276K(2534400K), 0.0458620 secs] 6716961K->4457140K(10982400K), 0.0485210 secs] [Times: user=0.44 sys=0.00, real=0.05 secs] 
62788.476: [GC 62788.478: [ParNew: 2285076K->51481K(2534400K), 0.0608260 secs] 6709940K->4476828K(10982400K), 0.0634870 secs] [Times: user=0.56 sys=0.00, real=0.07 secs] 
62800.487: [GC 62800.488: [ParNew: 2304281K->50227K(2534400K), 0.0645260 secs] 6729628K->4477826K(10982400K), 0.0671840 secs] [Times: user=0.56 sys=0.00, real=0.07 secs] 
62813.747: [GC 62813.748: [ParNew: 2303027K->58998K(2534400K), 0.0653000 secs] 6730626K->4488611K(10982400K), 0.0675880 secs] [Times: user=0.59 sys=0.01, real=0.07 secs] 
62823.794: [GC 62823.795: [ParNew: 2311798K->60748K(2534400K), 0.0686240 secs] 6741411K->4497628K(10982400K), 0.0709660 secs] [Times: user=0.54 sys=0.00, real=0.08 secs] 
62831.553: [GC 62831.554: [ParNew: 2313548K->49481K(2534400K), 0.0577120 secs] 6750428K->4493079K(10982400K), 0.0600220 secs] [Times: user=0.54 sys=0.00, real=0.06 secs] 
62843.352: [GC 62843.353: [ParNew: 2302281K->52809K(2534400K), 0.0655280 secs] 6745879K->4500474K(10982400K), 0.0672510 secs] [Times: user=0.63 sys=0.00, real=0.07 secs] 
62854.179: [GC 62854.180: [ParNew: 2305595K->48694K(2534400K), 0.0634530 secs] 6753260K->4503092K(10982400K), 0.0651690 secs] [Times: user=0.62 sys=0.01, real=0.07 secs] 
62862.699: [GC 62862.700: [ParNew: 2301470K->50979K(2534400K), 0.0516220 secs] 6755867K->4508675K(10982400K), 0.0534130 secs] [Times: user=0.49 sys=0.01, real=0.06 secs] 
62874.286: [GC 62874.287: [ParNew: 2303779K->59767K(2534400K), 0.0678410 secs] 6761475K->4519518K(10982400K), 0.0696830 secs] [Times: user=0.62 sys=0.01, real=0.07 secs] 
62882.797: [GC 62882.798: [ParNew: 2312567K->56475K(2534400K), 0.0647180 secs] 6772318K->4522940K(10982400K), 0.0665440 secs] [Times: user=0.53 sys=0.01, real=0.06 secs] 
62889.279: [GC 62889.280: [ParNew: 2309275K->56098K(2534400K), 0.0645120 secs] 6775740K->4529879K(10982400K), 0.0667770 secs] [Times: user=0.53 sys=0.01, real=0.07 secs] 
62896.764: [GC 62896.765: [ParNew: 2308897K->58545K(2534400K), 0.0541670 secs] 6782678K->4538032K(10982400K), 0.0559830 secs] [Times: user=0.52 sys=0.00, real=0.06 secs] 
62912.799: [GC 62912.800: [ParNew: 2311345K->53075K(2534400K), 0.0579840 secs] 6790832K->4537075K(10982400K), 0.0597880 secs] [Times: user=0.46 sys=0.00, real=0.06 secs] 
62919.949: [GC 62919.950: [ParNew: 2305875K->57916K(2534400K), 0.0654060 secs] 6789875K->4550600K(10982400K), 0.0672070 secs] [Times: user=0.52 sys=0.01, real=0.07 secs] 
62929.905: [GC 62929.906: [ParNew: 2310716K->53484K(2534400K), 0.0615480 secs] 6803400K->4548723K(10982400K), 0.0632590 secs] [Times: user=0.53 sys=0.00, real=0.06 secs] 
62939.282: [GC 62939.283: [ParNew: 2306273K->42519K(2534400K), 0.0573210 secs] 6801512K->4540823K(10982400K), 0.0591360 secs] [Times: user=0.52 sys=0.00, real=0.06 secs] 
62947.734: [GC 62947.735: [ParNew: 2295319K->43714K(2534400K), 0.0652190 secs] 6793623K->4545332K(10982400K), 0.0670340 secs] [Times: user=0.60 sys=0.00, real=0.07 secs] 
62956.417: [GC 62956.418: [ParNew: 2296514K->46058K(2534400K), 0.0653200 secs] 6798132K->4553639K(10982400K), 0.0671050 secs] [Times: user=0.61 sys=0.00, real=0.06 secs] 
62964.985: [GC 62964.986: [ParNew: 2298858K->45880K(2534400K), 0.0642690 secs] 6806439K->4557366K(10982400K), 0.0659570 secs] [Times: user=0.54 sys=0.01, real=0.07 secs] 
62976.092: [GC 62976.093: [ParNew: 2298680K->44442K(2534400K), 0.0596060 secs] 6810166K->4558168K(10982400K), 0.0613940 secs] [Times: user=0.54 sys=0.00, real=0.06 secs] 
62986.843: [GC 62986.844: [ParNew: 2297242K->51425K(2534400K), 0.0676420 secs] 6810968K->4569350K(10982400K), 0.0694170 secs] [Times: user=0.58 sys=0.00, real=0.07 secs] 
62998.288: [GC 62998.289: [ParNew: 2304225K->50222K(2534400K), 0.0605400 secs] 6822150K->4572627K(10982400K), 0.0622460 secs] [Times: user=0.48 sys=0.01, real=0.06 secs] 
63006.047: [GC 63006.048: [ParNew: 2303022K->45670K(2534400K), 0.0672370 secs] 6825427K->4571573K(10982400K), 0.0690270 secs] [Times: user=0.53 sys=0.01, real=0.07 secs] 
63012.076: [GC 63012.077: [ParNew: 2298462K->44693K(2534400K), 0.0569130 secs] 6824365K->4574934K(10982400K), 0.0587000 secs] [Times: user=0.52 sys=0.01, real=0.06 secs] 
63018.504: [GC 63018.505: [ParNew: 2297493K->44298K(2534400K), 0.0585640 secs] 6827734K->4579315K(10982400K), 0.0602590 secs] [Times: user=0.43 sys=0.00, real=0.07 secs] 
63025.053: [GC 63025.054: [ParNew: 2297098K->39649K(2534400K), 0.0553440 secs] 6832115K->4580032K(10982400K), 0.0571310 secs] [Times: user=0.53 sys=0.00, real=0.06 secs] 
63037.010: [GC 63037.011: [ParNew: 2292449K->58288K(2534400K), 0.0713500 secs] 6832832K->4601089K(10982400K), 0.0731440 secs] [Times: user=0.65 sys=0.01, real=0.07 secs] 
63046.626: [GC 63046.627: [ParNew: 2311088K->48289K(2534400K), 0.0563320 secs] 6853889K->4593959K(10982400K), 0.0581220 secs] [Times: user=0.50 sys=0.00, real=0.06 secs] 
63057.227: [GC 63057.228: [ParNew: 2301089K->51444K(2534400K), 0.0666430 secs] 6846759K->4601780K(10982400K), 0.0684610 secs] [Times: user=0.62 sys=0.01, real=0.07 secs] 
63064.656: [GC 63064.657: [ParNew: 2304244K->54693K(2534400K), 0.0587120 secs] 6854580K->4607647K(10982400K), 0.0605400 secs] [Times: user=0.51 sys=0.01, real=0.06 secs] 
63074.917: [GC 63074.918: [ParNew: 2307493K->53895K(2534400K), 0.0669780 secs] 6860447K->4613776K(10982400K), 0.0687960 secs] [Times: user=0.54 sys=0.01, real=0.07 secs] 
63083.524: [GC 63083.525: [ParNew: 2306695K->79843K(2534400K), 0.0508920 secs] 6866576K->4642054K(10982400K), 0.0525050 secs] [Times: user=0.55 sys=0.00, real=0.06 secs] 
63087.851: [GC 63087.852: [ParNew: 2332643K->80456K(2534400K), 0.0639720 secs] 6894854K->4650192K(10982400K), 0.0656600 secs] [Times: user=0.68 sys=0.00, real=0.07 secs] 
63094.632: [GC 63094.633: [ParNew: 2333226K->83878K(2534400K), 0.0550070 secs] 6902962K->4658065K(10982400K), 0.0568030 secs] [Times: user=0.55 sys=0.01, real=0.06 secs] 
63099.495: [GC 63099.496: [ParNew: 2336678K->75741K(2534400K), 0.0458160 secs] 6910865K->4654122K(10982400K), 0.0475770 secs] [Times: user=0.50 sys=0.00, real=0.05 secs] 
63105.209: [GC 63105.210: [ParNew: 2328541K->57086K(2534400K), 0.0580110 secs] 6906922K->4668218K(10982400K), 0.0597650 secs] [Times: user=0.54 sys=0.01, real=0.06 secs] 
63111.158: [GC 63111.159: [ParNew: 2309883K->40061K(2534400K), 0.0488960 secs] 6921014K->4654289K(10982400K), 0.0507130 secs] [Times: user=0.53 sys=0.00, real=0.06 secs] 
63116.067: [GC 63116.067: [ParNew: 2292861K->37421K(2534400K), 0.0449850 secs] 6907089K->4655420K(10982400K), 0.0466750 secs] [Times: user=0.50 sys=0.00, real=0.05 secs] 
63122.761: [GC 63122.762: [ParNew: 2290221K->42280K(2534400K), 0.0495620 secs] 6908220K->4661996K(10982400K), 0.0513640 secs] [Times: user=0.51 sys=0.00, real=0.05 secs] 
63134.339: [GC 63134.340: [ParNew: 2295080K->52233K(2534400K), 0.0661880 secs] 6914796K->4675097K(10982400K), 0.0679800 secs] [Times: user=0.51 sys=0.00, real=0.07 secs] 
63144.965: [GC 63144.966: [ParNew: 2305033K->54373K(2534400K), 0.0588380 secs] 6927897K->4681140K(10982400K), 0.0605380 secs] [Times: user=0.58 sys=0.00, real=0.06 secs] 
63147.579: [GC 63147.580: [ParNew: 2307173K->40136K(2534400K), 0.0416020 secs] 6933940K->4671998K(10982400K), 0.0434090 secs] [Times: user=0.55 sys=0.00, real=0.04 secs] 
63150.228: [GC 63150.229: [ParNew: 2292936K->41138K(2534400K), 0.0397730 secs] 6924798K->4679453K(10982400K), 0.0415180 secs] [Times: user=0.50 sys=0.01, real=0.04 secs] 
63153.586: [GC 63153.588: [ParNew: 2293938K->31639K(2534400K), 0.0422480 secs] 6932253K->4675606K(10982400K), 0.0440860 secs] [Times: user=0.51 sys=0.00, real=0.04 secs] 
63158.511: [GC 63158.512: [ParNew: 2284439K->24030K(2534400K), 0.0395810 secs] 6928406K->4674663K(10982400K), 0.0413500 secs] [Times: user=0.45 sys=0.01, real=0.04 secs] 
63162.243: [GC 63162.244: [ParNew: 2276830K->27248K(2534400K), 0.0355460 secs] 6927463K->4678894K(10982400K), 0.0373530 secs] [Times: user=0.45 sys=0.00, real=0.04 secs] 
63168.034: [GC 63168.034: [ParNew: 2280048K->30096K(2534400K), 0.0410290 secs] 6931694K->4682526K(10982400K), 0.0428510 secs] [Times: user=0.46 sys=0.00, real=0.04 secs] 
63172.660: [GC 63172.661: [ParNew: 2282896K->33220K(2534400K), 0.0367590 secs] 6935326K->4686357K(10982400K), 0.0384800 secs] [Times: user=0.47 sys=0.00, real=0.04 secs] 
63176.718: [GC 63176.719: [ParNew: 2286020K->32491K(2534400K), 0.0381230 secs] 6939157K->4688504K(10982400K), 0.0399070 secs] [Times: user=0.52 sys=0.01, real=0.04 secs] 
63178.291: [GC 63178.292: [ParNew: 2285291K->37360K(2534400K), 0.0656160 secs] 6941304K->4699390K(10982400K), 0.0678930 secs] [Times: user=0.61 sys=0.00, real=0.06 secs] 
63182.577: [GC 63182.578: [ParNew: 2290160K->54064K(2534400K), 0.0492710 secs] 6952190K->4718810K(10982400K), 0.0518930 secs] [Times: user=0.50 sys=0.01, real=0.05 secs] 
63184.709: [GC 63184.710: [ParNew: 2306864K->53440K(2534400K), 0.0431860 secs] 6971610K->4721206K(10982400K), 0.0457660 secs] [Times: user=0.48 sys=0.00, real=0.05 secs] 
63186.542: [GC 63186.544: [ParNew: 2306240K->63048K(2534400K), 0.0379020 secs] 6974006K->4732048K(10982400K), 0.0405180 secs] [Times: user=0.60 sys=0.00, real=0.04 secs] 
63188.485: [GC 63188.486: [ParNew: 2315848K->48063K(2534400K), 0.0384610 secs] 6984848K->4722679K(10982400K), 0.0410790 secs] [Times: user=0.48 sys=0.00, real=0.04 secs] 
63190.864: [GC 63190.866: [ParNew: 2300863K->28559K(2534400K), 0.0482200 secs] 6975479K->4717996K(10982400K), 0.0506870 secs] [Times: user=0.48 sys=0.00, real=0.05 secs] 
63194.125: [GC 63194.126: [ParNew: 2281359K->30259K(2534400K), 0.0411660 secs] 6970796K->4723263K(10982400K), 0.0434480 secs] [Times: user=0.49 sys=0.00, real=0.04 secs] 
63195.753: [GC 63195.754: [ParNew: 2283059K->27009K(2534400K), 0.0304920 secs] 6976063K->4721069K(10982400K), 0.0331180 secs] [Times: user=0.44 sys=0.00, real=0.03 secs] 
63197.654: [GC 63197.655: [ParNew: 2279809K->35900K(2534400K), 0.0304090 secs] 6973869K->4731589K(10982400K), 0.0330180 secs] [Times: user=0.43 sys=0.00, real=0.03 secs] 
63199.472: [GC 63199.473: [ParNew: 2288700K->51594K(2534400K), 0.0390220 secs] 6984389K->4749972K(10982400K), 0.0416120 secs] [Times: user=0.58 sys=0.01, real=0.05 secs] 
63201.233: [GC 63201.234: [ParNew: 2304394K->57056K(2534400K), 0.0605050 secs] 7002772K->4762004K(10982400K), 0.0631030 secs] [Times: user=0.53 sys=0.01, real=0.06 secs] 
