3.481: [Full GC (System) 3.481: [CMS: 0K->4553K(8448000K), 0.1007870 secs] 225280K->4553K(10982400K), [CMS Perm : 14222K->14211K(21248K)], 0.1013270 secs] [Times: user=0.07 sys=0.03, real=0.10 secs] 
7.037: [GC 7.037: [ParNew: 2252800K->14226K(2534400K), 0.0170090 secs] 2257353K->18779K(10982400K), 0.0171130 secs] [Times: user=0.12 sys=0.11, real=0.02 secs] 
113.524: [GC 113.524: [ParNew: 2452309K->192868K(2534400K), 0.0852750 secs] 3762679K->1527069K(10982400K), 0.0855080 secs] [Times: user=1.45 sys=0.01, real=0.09 secs] 
117.022: [GC 117.023: [ParNew: 2445668K->249419K(2534400K), 0.0858600 secs] 3779869K->1619982K(10982400K), 0.0860990 secs] [Times: user=1.53 sys=0.01, real=0.09 secs] 
122.208: [GC 122.208: [ParNew: 2502219K->242663K(2534400K), 0.0838190 secs] 3872782K->1648634K(10982400K), 0.0841430 secs] [Times: user=1.26 sys=0.02, real=0.08 secs] 
127.415: [GC 127.415: [ParNew: 2495463K->212056K(2534400K), 0.0678140 secs] 3901434K->1652775K(10982400K), 0.0681660 secs] [Times: user=0.99 sys=0.01, real=0.07 secs] 
133.284: [GC 133.284: [ParNew: 2464856K->212214K(2534400K), 0.0704980 secs] 3905575K->1685257K(10982400K), 0.0709070 secs] [Times: user=1.07 sys=0.01, real=0.07 secs] 
136.957: [GC 136.957: [ParNew: 2465014K->187538K(2534400K), 0.0665240 secs] 3938057K->1703342K(10982400K), 0.0668480 secs] [Times: user=0.97 sys=0.01, real=0.07 secs] 
142.012: [GC 142.012: [ParNew: 2440338K->172612K(2534400K), 0.0688780 secs] 3956142K->1725018K(10982400K), 0.0692400 secs] [Times: user=1.08 sys=0.01, real=0.07 secs] 
148.120: [GC 148.120: [ParNew: 2425412K->161076K(2534400K), 0.0544210 secs] 3977818K->1742843K(10982400K), 0.0547400 secs] [Times: user=0.91 sys=0.01, real=0.06 secs] 
152.902: [GC 152.903: [ParNew: 2413876K->164803K(2534400K), 0.0688780 secs] 3995643K->1780277K(10982400K), 0.0692320 secs] [Times: user=1.11 sys=0.02, real=0.07 secs] 
156.444: [GC 156.444: [ParNew: 2417603K->258757K(2534400K), 0.1012220 secs] 4033077K->1897527K(10982400K), 0.1015480 secs] [Times: user=1.96 sys=0.01, real=0.10 secs] 
161.739: [GC 161.739: [ParNew: 2511557K->281600K(2534400K), 0.1705200 secs] 4150327K->2016352K(10982400K), 0.1708740 secs] [Times: user=2.57 sys=0.03, real=0.17 secs] 
165.509: [GC 165.509: [ParNew: 2534400K->243918K(2534400K), 0.1509140 secs] 4269152K->2094965K(10982400K), 0.1513130 secs] [Times: user=2.02 sys=0.04, real=0.15 secs] 
169.261: [GC 169.261: [ParNew: 2496718K->166765K(2534400K), 0.1248250 secs] 4347765K->2139509K(10982400K), 0.1251810 secs] [Times: user=1.32 sys=0.05, real=0.13 secs] 
171.928: [GC 171.928: [ParNew: 2419565K->59870K(2534400K), 0.0389590 secs] 4392309K->2032614K(10982400K), 0.0393220 secs] [Times: user=0.66 sys=0.00, real=0.04 secs] 
174.690: [GC 174.690: [ParNew: 2312670K->67997K(2534400K), 0.0405080 secs] 4285414K->2040741K(10982400K), 0.0408730 secs] [Times: user=0.66 sys=0.00, real=0.04 secs] 
184.076: [GC 184.076: [ParNew: 2320797K->86610K(2534400K), 0.1218990 secs] 4293541K->2069567K(10982400K), 0.1222320 secs] [Times: user=2.42 sys=0.01, real=0.12 secs] 
197.153: [GC 197.153: [ParNew: 2339411K->281600K(2534400K), 0.1735040 secs] 4322368K->2309720K(10982400K), 0.1738760 secs] [Times: user=2.72 sys=0.02, real=0.17 secs] 
197.328: [GC 197.328: [ParNew: 282524K->25395K(2534400K), 0.1967210 secs] 2310644K->2276780K(10982400K), 0.1969690 secs] [Times: user=1.74 sys=0.10, real=0.19 secs] 
213.105: [GC 213.105: [ParNew: 2278196K->281600K(2534400K), 0.4151010 secs] 4529580K->2635270K(10982400K), 0.4154240 secs] [Times: user=7.62 sys=0.05, real=0.41 secs] 
213.522: [GC 213.522: [ParNew: 284277K->55743K(2534400K), 0.3037470 secs] 2637948K->2693535K(10982400K), 0.3039650 secs] [Times: user=4.08 sys=0.13, real=0.30 secs] 
223.957: [GC 223.957: [ParNew: 2308543K->281570K(2534400K), 0.0841900 secs] 4946335K->2919490K(10982400K), 0.0845310 secs] [Times: user=1.43 sys=0.00, real=0.08 secs] 
224.043: [GC 224.043: [ParNew: 299515K->191473K(2534400K), 0.2801110 secs] 2937435K->3092860K(10982400K), 0.2803520 secs] [Times: user=1.81 sys=0.14, real=0.28 secs] 
231.878: [GC 231.878: [ParNew: 2444273K->61731K(2534400K), 0.0289080 secs] 5345660K->2963118K(10982400K), 0.0292090 secs] [Times: user=0.25 sys=0.00, real=0.03 secs] 
237.637: [GC 237.637: [ParNew: 2314531K->97457K(2534400K), 0.0637810 secs] 5215918K->2998844K(10982400K), 0.0641120 secs] [Times: user=0.34 sys=0.00, real=0.06 secs] 
241.799: [GC 241.799: [ParNew: 2350257K->131382K(2534400K), 0.0887370 secs] 5251644K->3032769K(10982400K), 0.0891180 secs] [Times: user=0.41 sys=0.00, real=0.09 secs] 
249.145: [GC 249.146: [ParNew: 2384182K->281600K(2534400K), 0.4455570 secs] 5285569K->3348140K(10982400K), 0.4458770 secs] [Times: user=7.30 sys=0.10, real=0.45 secs] 
254.294: [GC 254.294: [ParNew: 2534400K->275523K(2534400K), 0.3621690 secs] 5600940K->3634561K(10982400K), 0.3624600 secs] [Times: user=3.45 sys=0.19, real=0.37 secs] 
265.027: [GC 265.027: [ParNew: 2528323K->281600K(2534400K), 0.2193890 secs] 5887361K->3698123K(10982400K), 0.2196850 secs] [Times: user=4.09 sys=0.02, real=0.22 secs] 
271.771: [GC 271.772: [ParNew: 2534400K->281600K(2534400K), 0.3852050 secs] 5950923K->4006303K(10982400K), 0.3854960 secs] [Times: user=4.46 sys=0.13, real=0.38 secs] 
280.115: [GC 280.115: [ParNew: 2534400K->247998K(2534400K), 0.2515730 secs] 6259103K->4177111K(10982400K), 0.2518960 secs] [Times: user=2.57 sys=0.10, real=0.25 secs] 
284.777: [GC 284.777: [ParNew: 2500798K->281600K(2534400K), 0.0986360 secs] 6429911K->4213842K(10982400K), 0.0989270 secs] [Times: user=1.85 sys=0.00, real=0.10 secs] 
288.543: [GC 288.543: [ParNew: 2534400K->281600K(2534400K), 0.3733580 secs] 6466642K->4481243K(10982400K), 0.3736450 secs] [Times: user=4.62 sys=0.14, real=0.37 secs] 
293.352: [GC 293.352: [ParNew: 2534400K->208645K(2534400K), 0.2588330 secs] 6734043K->4614871K(10982400K), 0.2591680 secs] [Times: user=2.02 sys=0.12, real=0.26 secs] 
293.612: [GC [1 CMS-initial-mark: 4406226K(8448000K)] 4619143K(10982400K), 0.0608650 secs] [Times: user=0.06 sys=0.00, real=0.06 secs] 
299.883: [GC[YG occupancy: 1606547 K (2534400 K)]299.883: [Rescan (parallel) , 1.2165480 secs]301.099: [weak refs processing, 0.0308140 secs] [1 CMS-remark: 4406226K(8448000K)] 6012773K(10982400K), 1.2477530 secs] [Times: user=24.60 sys=0.10, real=1.25 secs] 
304.098: [GC 304.098: [ParNew: 2461445K->226927K(2534400K), 0.0724760 secs] 5707132K->3472614K(10982400K), 0.0727590 secs] [Times: user=1.42 sys=0.00, real=0.07 secs] 
310.334: [GC 310.334: [ParNew: 2479727K->281600K(2534400K), 0.2504800 secs] 4746530K->2779611K(10982400K), 0.2507890 secs] [Times: user=4.15 sys=0.01, real=0.26 secs] 
316.132: [GC 316.133: [ParNew: 2534400K->245608K(2534400K), 0.1534670 secs] 5032425K->2989532K(10982400K), 0.1537720 secs] [Times: user=1.85 sys=0.01, real=0.16 secs] 
325.570: [GC 325.570: [ParNew: 2498408K->281600K(2534400K), 0.1495960 secs] 5242332K->3060256K(10982400K), 0.1499130 secs] [Times: user=2.93 sys=0.00, real=0.15 secs] 
329.795: [GC 329.795: [ParNew: 2534400K->281600K(2534400K), 0.2736890 secs] 5313056K->3343420K(10982400K), 0.2739970 secs] [Times: user=4.03 sys=0.02, real=0.28 secs] 
333.472: [GC 333.473: [ParNew: 2534400K->203490K(2534400K), 0.1921000 secs] 5596220K->3443873K(10982400K), 0.1924240 secs] [Times: user=2.51 sys=0.00, real=0.19 secs] 
343.699: [GC 343.699: [ParNew: 2456290K->281600K(2534400K), 0.0999130 secs] 5696673K->3525573K(10982400K), 0.1002400 secs] [Times: user=1.88 sys=0.01, real=0.10 secs] 
350.015: [GC 350.015: [ParNew: 2534400K->281600K(2534400K), 0.3259660 secs] 5778373K->3800955K(10982400K), 0.3262780 secs] [Times: user=5.18 sys=0.01, real=0.32 secs] 
352.881: [GC 352.881: [ParNew: 2534400K->218568K(2534400K), 0.1613680 secs] 6053755K->3963700K(10982400K), 0.1616870 secs] [Times: user=2.00 sys=0.01, real=0.17 secs] 
361.444: [GC 361.444: [ParNew: 2471368K->198752K(2534400K), 0.0753430 secs] 6216500K->3943884K(10982400K), 0.0756500 secs] [Times: user=1.28 sys=0.00, real=0.07 secs] 
367.953: [GC 367.953: [ParNew: 2451552K->281600K(2534400K), 0.2408680 secs] 6196684K->4228390K(10982400K), 0.2411780 secs] [Times: user=3.94 sys=0.01, real=0.25 secs] 
372.154: [GC 372.154: [ParNew: 2534400K->241780K(2534400K), 0.2111190 secs] 6481190K->4471695K(10982400K), 0.2114300 secs] [Times: user=2.39 sys=0.02, real=0.22 secs] 
380.799: [GC 380.799: [ParNew: 2494580K->218468K(2534400K), 0.0625510 secs] 6724495K->4448382K(10982400K), 0.0628660 secs] [Times: user=1.23 sys=0.01, real=0.06 secs] 
385.640: [GC 385.640: [ParNew: 2471268K->155140K(2534400K), 0.1651440 secs] 6701182K->4570064K(10982400K), 0.1655160 secs] [Times: user=2.08 sys=0.03, real=0.16 secs] 
390.226: [GC 390.226: [ParNew: 2407940K->126158K(2534400K), 0.0376440 secs] 6822864K->4541081K(10982400K), 0.0380000 secs] [Times: user=0.62 sys=0.00, real=0.04 secs] 
395.055: [GC 395.055: [ParNew: 2378958K->167801K(2534400K), 0.0350740 secs] 6793881K->4582725K(10982400K), 0.0354170 secs] [Times: user=0.71 sys=0.00, real=0.04 secs] 
401.588: [GC 401.588: [ParNew: 2420601K->281600K(2534400K), 0.2235550 secs] 6835525K->4753021K(10982400K), 0.2238590 secs] [Times: user=4.34 sys=0.03, real=0.23 secs] 
405.146: [GC 405.146: [ParNew: 2534400K->236490K(2534400K), 0.3345250 secs] 7005821K->4991737K(10982400K), 0.3348640 secs] [Times: user=2.28 sys=0.16, real=0.34 secs] 
410.573: [GC 410.573: [ParNew: 2489290K->100163K(2534400K), 0.1087100 secs] 7244537K->4855410K(10982400K), 0.1090530 secs] [Times: user=2.18 sys=0.00, real=0.11 secs] 
413.451: [GC 413.451: [ParNew: 2352963K->165154K(2534400K), 0.0562510 secs] 7108210K->4920401K(10982400K), 0.0566000 secs] [Times: user=1.09 sys=0.00, real=0.06 secs] 
417.231: [GC 417.231: [ParNew: 2417954K->186793K(2534400K), 0.2124170 secs] 7173201K->5097128K(10982400K), 0.2127580 secs] [Times: user=2.07 sys=0.10, real=0.22 secs] 
421.704: [GC 421.704: [ParNew: 2439593K->199732K(2534400K), 0.0547630 secs] 7349928K->5110067K(10982400K), 0.0551030 secs] [Times: user=1.09 sys=0.00, real=0.05 secs] 
427.294: [GC 427.294: [ParNew: 2452532K->140792K(2534400K), 0.1733560 secs] 7362867K->5174334K(10982400K), 0.1737090 secs] [Times: user=2.08 sys=0.05, real=0.17 secs] 
432.055: [GC 432.055: [ParNew: 2393592K->110836K(2534400K), 0.0236890 secs] 7427134K->5144378K(10982400K), 0.0240400 secs] [Times: user=0.42 sys=0.00, real=0.02 secs] 
436.503: [GC 436.503: [ParNew: 2363636K->139303K(2534400K), 0.0278270 secs] 7397178K->5172845K(10982400K), 0.0281460 secs] [Times: user=0.50 sys=0.00, real=0.03 secs] 
441.457: [GC 441.457: [ParNew: 2392103K->155785K(2534400K), 0.0599040 secs] 7425645K->5212826K(10982400K), 0.0602290 secs] [Times: user=0.85 sys=0.02, real=0.06 secs] 
446.157: [GC 446.158: [ParNew: 2408585K->150496K(2534400K), 0.0576590 secs] 7465626K->5236770K(10982400K), 0.0579870 secs] [Times: user=0.80 sys=0.02, real=0.05 secs] 
446.216: [GC [1 CMS-initial-mark: 5086274K(8448000K)] 5236782K(10982400K), 0.1478460 secs] [Times: user=0.15 sys=0.00, real=0.14 secs] 
450.835: [GC 450.835: [ParNew: 2403296K->145878K(2534400K), 0.0627120 secs] 7489570K->5254726K(10982400K), 0.0630490 secs] [Times: user=0.94 sys=0.02, real=0.07 secs] 
453.048: [GC[YG occupancy: 1365318 K (2534400 K)]453.048: [Rescan (parallel) , 0.5184530 secs]453.567: [weak refs processing, 0.0156570 secs] [1 CMS-remark: 5108847K(8448000K)] 6474165K(10982400K), 0.5344540 secs] [Times: user=10.54 sys=0.04, real=0.53 secs] 
455.669: [GC 455.669: [ParNew: 2398678K->139620K(2534400K), 0.0563440 secs] 6651057K->4412295K(10982400K), 0.0566880 secs] [Times: user=0.95 sys=0.01, real=0.05 secs] 
460.595: [GC 460.595: [ParNew: 2392420K->215482K(2534400K), 0.0936010 secs] 4606452K->2458232K(10982400K), 0.0939360 secs] [Times: user=1.78 sys=0.00, real=0.10 secs] 
468.819: [GC 468.819: [ParNew: 2468282K->281600K(2534400K), 0.2357960 secs] 4711032K->2574800K(10982400K), 0.2361330 secs] [Times: user=4.20 sys=0.00, real=0.24 secs] 
474.803: [GC 474.803: [ParNew: 2534400K->281600K(2534400K), 0.3081070 secs] 4827600K->2772847K(10982400K), 0.3084570 secs] [Times: user=5.02 sys=0.01, real=0.31 secs] 
480.350: [GC 480.351: [ParNew: 2534400K->276969K(2534400K), 0.2328350 secs] 5025647K->3057466K(10982400K), 0.2331660 secs] [Times: user=3.34 sys=0.01, real=0.24 secs] 
490.231: [GC 490.231: [ParNew: 2529769K->281600K(2534400K), 0.1783340 secs] 5310266K->3099498K(10982400K), 0.1786710 secs] [Times: user=3.55 sys=0.00, real=0.18 secs] 
496.593: [GC 496.593: [ParNew: 2534400K->281600K(2534400K), 0.3005240 secs] 5352298K->3423870K(10982400K), 0.3008840 secs] [Times: user=4.55 sys=0.02, real=0.31 secs] 
500.647: [GC 500.647: [ParNew: 2534400K->243463K(2534400K), 0.1737120 secs] 5676670K->3634264K(10982400K), 0.1740510 secs] [Times: user=2.05 sys=0.02, real=0.17 secs] 
511.895: [GC 511.895: [ParNew: 2496263K->281600K(2534400K), 0.1564780 secs] 5887064K->3709071K(10982400K), 0.1568620 secs] [Times: user=3.08 sys=0.00, real=0.16 secs] 
517.861: [GC 517.861: [ParNew: 2534400K->281600K(2534400K), 0.2520670 secs] 5961871K->3997453K(10982400K), 0.2524380 secs] [Times: user=3.57 sys=0.00, real=0.25 secs] 
526.316: [GC 526.316: [ParNew: 2534400K->200793K(2534400K), 0.1811630 secs] 6250253K->4084959K(10982400K), 0.1815190 secs] [Times: user=2.79 sys=0.01, real=0.18 secs] 
531.918: [GC 531.918: [ParNew: 2453593K->64941K(2534400K), 0.0242300 secs] 6337759K->3949106K(10982400K), 0.0245950 secs] [Times: user=0.27 sys=0.00, real=0.03 secs] 
536.199: [GC 536.199: [ParNew: 2317741K->68210K(2534400K), 0.0411280 secs] 6201906K->3952376K(10982400K), 0.0414480 secs] [Times: user=0.31 sys=0.00, real=0.05 secs] 
539.963: [GC 539.964: [ParNew: 2320997K->85200K(2534400K), 0.0307300 secs] 6205162K->3969366K(10982400K), 0.0310970 secs] [Times: user=0.38 sys=0.00, real=0.03 secs] 
545.709: [GC 545.709: [ParNew: 2338000K->96505K(2534400K), 0.0474710 secs] 6222166K->3998059K(10982400K), 0.0478010 secs] [Times: user=0.54 sys=0.00, real=0.05 secs] 
551.800: [GC 551.800: [ParNew: 2349305K->115621K(2534400K), 0.0579040 secs] 6250859K->4033653K(10982400K), 0.0582170 secs] [Times: user=0.72 sys=0.00, real=0.06 secs] 
557.458: [GC 557.458: [ParNew: 2368421K->142936K(2534400K), 0.0515370 secs] 6286453K->4070563K(10982400K), 0.0518880 secs] [Times: user=0.63 sys=0.00, real=0.05 secs] 
563.694: [GC 563.694: [ParNew: 2395736K->144172K(2534400K), 0.0524820 secs] 6323363K->4085633K(10982400K), 0.0527510 secs] [Times: user=0.69 sys=0.01, real=0.06 secs] 
569.627: [GC 569.627: [ParNew: 2396972K->136692K(2534400K), 0.0584600 secs] 6338433K->4099952K(10982400K), 0.0587300 secs] [Times: user=0.75 sys=0.00, real=0.06 secs] 
574.691: [GC 574.691: [ParNew: 2389492K->167559K(2534400K), 0.0612350 secs] 6352752K->4157437K(10982400K), 0.0615110 secs] [Times: user=0.82 sys=0.00, real=0.06 secs] 
580.621: [GC 580.621: [ParNew: 2420359K->129088K(2534400K), 0.0566990 secs] 6410237K->4142197K(10982400K), 0.0569650 secs] [Times: user=0.67 sys=0.00, real=0.06 secs] 
591.870: [GC 591.870: [ParNew: 2381888K->107423K(2534400K), 0.0599100 secs] 6394997K->4145780K(10982400K), 0.0601790 secs] [Times: user=0.70 sys=0.00, real=0.06 secs] 
607.523: [GC 607.524: [ParNew: 2360223K->83906K(2534400K), 0.0648140 secs] 6398580K->4141541K(10982400K), 0.0650980 secs] [Times: user=0.62 sys=0.01, real=0.06 secs] 
641.852: [GC 641.852: [ParNew: 2336706K->82046K(2534400K), 0.0653010 secs] 6394341K->4152595K(10982400K), 0.0655830 secs] [Times: user=0.60 sys=0.00, real=0.07 secs] 
654.910: [GC 654.911: [ParNew: 2334846K->60358K(2534400K), 0.0512610 secs] 6405395K->4149402K(10982400K), 0.0515390 secs] [Times: user=0.47 sys=0.00, real=0.05 secs] 
666.965: [GC 666.965: [ParNew: 2313154K->55318K(2534400K), 0.0358320 secs] 6402199K->4151044K(10982400K), 0.0361110 secs] [Times: user=0.25 sys=0.01, real=0.04 secs] 
692.413: [GC 692.413: [ParNew: 2308118K->52261K(2534400K), 0.0377600 secs] 6403844K->4152421K(10982400K), 0.0380340 secs] [Times: user=0.20 sys=0.00, real=0.04 secs] 
707.769: [GC 707.769: [ParNew: 2305061K->59081K(2534400K), 0.0357200 secs] 6405221K->4162438K(10982400K), 0.0359950 secs] [Times: user=0.30 sys=0.01, real=0.03 secs] 
723.416: [GC 723.416: [ParNew: 2311881K->47484K(2534400K), 0.0416330 secs] 6415238K->4153298K(10982400K), 0.0419000 secs] [Times: user=0.19 sys=0.01, real=0.05 secs] 
751.252: [GC 751.253: [ParNew: 2300284K->47394K(2534400K), 0.0369580 secs] 6406098K->4154421K(10982400K), 0.0372430 secs] [Times: user=0.19 sys=0.00, real=0.03 secs] 
775.216: [GC 775.216: [ParNew: 2300194K->52459K(2534400K), 0.0450490 secs] 6407221K->4163000K(10982400K), 0.0453250 secs] [Times: user=0.22 sys=0.01, real=0.04 secs] 
793.353: [GC 793.353: [ParNew: 2305259K->50703K(2534400K), 0.0451890 secs] 6415800K->4163187K(10982400K), 0.0454720 secs] [Times: user=0.20 sys=0.00, real=0.04 secs] 
811.902: [GC 811.902: [ParNew: 2303503K->59811K(2534400K), 0.0335220 secs] 6415987K->4174517K(10982400K), 0.0338050 secs] [Times: user=0.26 sys=0.01, real=0.04 secs] 
832.700: [GC 832.700: [ParNew: 2312611K->45939K(2534400K), 0.0385970 secs] 6427317K->4163646K(10982400K), 0.0388760 secs] [Times: user=0.26 sys=0.00, real=0.04 secs] 
867.293: [GC 867.293: [ParNew: 2298739K->55962K(2534400K), 0.0661680 secs] 6416446K->4176766K(10982400K), 0.0664650 secs] [Times: user=0.44 sys=0.01, real=0.06 secs] 
888.694: [GC 888.694: [ParNew: 2308762K->44586K(2534400K), 0.0302690 secs] 6429566K->4167114K(10982400K), 0.0305480 secs] [Times: user=0.17 sys=0.00, real=0.03 secs] 
912.249: [GC 912.249: [ParNew: 2297386K->52188K(2534400K), 0.0616800 secs] 6419914K->4177262K(10982400K), 0.0619510 secs] [Times: user=0.41 sys=0.00, real=0.06 secs] 
919.794: [GC 919.794: [ParNew: 2304988K->35981K(2534400K), 0.0203540 secs] 6430062K->4163694K(10982400K), 0.0206180 secs] [Times: user=0.15 sys=0.00, real=0.02 secs] 
934.333: [GC 934.333: [ParNew: 2288683K->35169K(2534400K), 0.0254740 secs] 6416396K->4167906K(10982400K), 0.0257550 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
952.614: [GC 952.614: [ParNew: 2287969K->33978K(2534400K), 0.0310940 secs] 6420706K->4168898K(10982400K), 0.0313610 secs] [Times: user=0.17 sys=0.00, real=0.03 secs] 
972.330: [GC 972.330: [ParNew: 2286776K->40397K(2534400K), 0.0498910 secs] 6421695K->4177274K(10982400K), 0.0501720 secs] [Times: user=0.28 sys=0.00, real=0.05 secs] 
996.898: [GC 996.899: [ParNew: 2293197K->58231K(2534400K), 0.0407320 secs] 6430074K->4196340K(10982400K), 0.0410890 secs] [Times: user=0.28 sys=0.00, real=0.04 secs] 
1016.271: [GC 1016.272: [ParNew: 2311031K->47936K(2534400K), 0.0455820 secs] 6449140K->4186752K(10982400K), 0.0459420 secs] [Times: user=0.18 sys=0.01, real=0.05 secs] 
1046.508: [GC 1046.508: [ParNew: 2300721K->50767K(2534400K), 0.0513000 secs] 6439537K->4191110K(10982400K), 0.0516540 secs] [Times: user=0.21 sys=0.00, real=0.05 secs] 
1066.745: [GC 1066.745: [ParNew: 2303567K->40822K(2534400K), 0.0351740 secs] 6443910K->4185368K(10982400K), 0.0355320 secs] [Times: user=0.18 sys=0.00, real=0.04 secs] 
1096.859: [GC 1096.859: [ParNew: 2293622K->60000K(2534400K), 0.0668290 secs] 6438168K->4207190K(10982400K), 0.0671960 secs] [Times: user=0.27 sys=0.00, real=0.07 secs] 
1130.409: [GC 1130.409: [ParNew: 2312704K->56150K(2534400K), 0.0546890 secs] 6459894K->4205124K(10982400K), 0.0550110 secs] [Times: user=0.24 sys=0.00, real=0.06 secs] 
1151.270: [GC 1151.270: [ParNew: 2308950K->54728K(2534400K), 0.0507780 secs] 6457924K->4207384K(10982400K), 0.0511450 secs] [Times: user=0.24 sys=0.01, real=0.05 secs] 
1173.574: [GC 1173.575: [ParNew: 2307525K->52632K(2534400K), 0.0439990 secs] 6460182K->4206896K(10982400K), 0.0443500 secs] [Times: user=0.28 sys=0.00, real=0.05 secs] 
1187.356: [GC 1187.357: [ParNew: 2305432K->42917K(2534400K), 0.0357400 secs] 6459696K->4201430K(10982400K), 0.0360930 secs] [Times: user=0.28 sys=0.01, real=0.04 secs] 
1200.667: [GC 1200.668: [ParNew: 2295683K->39489K(2534400K), 0.0370340 secs] 6454196K->4203078K(10982400K), 0.0374080 secs] [Times: user=0.25 sys=0.01, real=0.04 secs] 
1220.141: [GC 1220.141: [ParNew: 2292289K->47758K(2534400K), 0.0374430 secs] 6455878K->4212267K(10982400K), 0.0377960 secs] [Times: user=0.27 sys=0.00, real=0.04 secs] 
1252.090: [GC 1252.090: [ParNew: 2300558K->56926K(2534400K), 0.0580500 secs] 6465067K->4226158K(10982400K), 0.0584140 secs] [Times: user=0.27 sys=0.00, real=0.05 secs] 
1273.114: [GC 1273.114: [ParNew: 2309726K->50369K(2534400K), 0.0467770 secs] 6478958K->4221599K(10982400K), 0.0471300 secs] [Times: user=0.26 sys=0.00, real=0.04 secs] 
1298.777: [GC 1298.777: [ParNew: 2303169K->60926K(2534400K), 0.0586630 secs] 6474399K->4235205K(10982400K), 0.0589900 secs] [Times: user=0.44 sys=0.00, real=0.06 secs] 
1305.927: [GC 1305.927: [ParNew: 2313726K->36908K(2534400K), 0.0226640 secs] 6488005K->4216446K(10982400K), 0.0230030 secs] [Times: user=0.20 sys=0.00, real=0.03 secs] 
1326.201: [GC 1326.201: [ParNew: 2289708K->40622K(2534400K), 0.0426250 secs] 6469246K->4224052K(10982400K), 0.0429690 secs] [Times: user=0.21 sys=0.00, real=0.04 secs] 
