2.053: [Full GC 2.053: [CMS: 0K->5234K(6815744K), 0.1951350 secs] 528904K->5234K(8231360K), [CMS Perm : 21247K->21210K(21248K)], 0.1953260 secs] [Times: user=0.14 sys=0.06, real=0.20 secs] 
5.296: [Full GC 5.296: [CMS: 5234K->7376K(6815744K), 0.2020680 secs] 394026K->7376K(8231360K), [CMS Perm : 35250K->34936K(35352K)], 0.2023540 secs] [Times: user=0.20 sys=0.00, real=0.21 secs] 
22.927: [GC 22.927: [ParNew: 1258368K->134602K(1415616K), 0.0832250 secs] 1265744K->141978K(8231360K), 0.0834630 secs] [Times: user=0.89 sys=0.36, real=0.09 secs] 
308.391: [GC 308.391: [ParNew: 1367702K->107268K(1415616K), 0.0403090 secs] 2073794K->813360K(8231360K), 0.0405060 secs] [Times: user=0.62 sys=0.01, real=0.04 secs] 
311.394: [GC 311.394: [ParNew: 1365636K->115504K(1415616K), 0.0421930 secs] 2071728K->821596K(8231360K), 0.0423900 secs] [Times: user=0.66 sys=0.00, real=0.04 secs] 
315.224: [GC 315.224: [ParNew: 1373872K->128102K(1415616K), 0.0409910 secs] 2079964K->834194K(8231360K), 0.0411900 secs] [Times: user=0.64 sys=0.00, real=0.04 secs] 
318.211: [GC 318.211: [ParNew: 1386470K->93026K(1415616K), 0.1369950 secs] 2092562K->834475K(8231360K), 0.1371940 secs] [Times: user=0.74 sys=0.10, real=0.14 secs] 
321.374: [GC 321.374: [ParNew: 1351394K->73792K(1415616K), 0.0337840 secs] 2092843K->815241K(8231360K), 0.0339870 secs] [Times: user=0.51 sys=0.01, real=0.04 secs] 
324.985: [GC 324.985: [ParNew: 1332160K->83383K(1415616K), 0.0344230 secs] 2073609K->824832K(8231360K), 0.0346180 secs] [Times: user=0.52 sys=0.01, real=0.04 secs] 
328.016: [GC 328.016: [ParNew: 1341751K->81710K(1415616K), 0.0285030 secs] 2083200K->823160K(8231360K), 0.0286970 secs] [Times: user=0.44 sys=0.00, real=0.03 secs] 
329.825: [GC 329.825: [ParNew: 1340078K->92822K(1415616K), 0.0308580 secs] 2081528K->834272K(8231360K), 0.0310520 secs] [Times: user=0.47 sys=0.00, real=0.03 secs] 
331.132: [GC 331.132: [ParNew: 1351190K->70339K(1415616K), 0.0418600 secs] 2092640K->811788K(8231360K), 0.0420550 secs] [Times: user=0.65 sys=0.01, real=0.04 secs] 
331.571: [GC 331.571: [ParNew: 1328707K->96034K(1415616K), 0.0318230 secs] 2070156K->837484K(8231360K), 0.0320130 secs] [Times: user=0.49 sys=0.01, real=0.03 secs] 
332.221: [GC 332.221: [ParNew: 1354402K->92971K(1415616K), 0.0357700 secs] 2095852K->834420K(8231360K), 0.0359650 secs] [Times: user=0.56 sys=0.00, real=0.04 secs] 
334.382: [GC 334.383: [ParNew: 1351339K->96283K(1415616K), 0.0430750 secs] 2092788K->837733K(8231360K), 0.0432780 secs] [Times: user=0.66 sys=0.01, real=0.04 secs] 
339.994: [GC 339.994: [ParNew: 1354651K->80436K(1415616K), 0.0377410 secs] 2096101K->821885K(8231360K), 0.0379320 secs] [Times: user=0.57 sys=0.02, real=0.04 secs] 
347.570: [GC 347.570: [ParNew: 1338804K->66194K(1415616K), 0.0355800 secs] 2080253K->807643K(8231360K), 0.0357710 secs] [Times: user=0.54 sys=0.02, real=0.03 secs] 
352.834: [GC 352.834: [ParNew: 1324562K->84828K(1415616K), 0.0362950 secs] 2066011K->826277K(8231360K), 0.0365140 secs] [Times: user=0.56 sys=0.00, real=0.04 secs] 
358.587: [GC 358.588: [ParNew: 1343196K->88588K(1415616K), 0.0317650 secs] 2084645K->830038K(8231360K), 0.0319590 secs] [Times: user=0.49 sys=0.01, real=0.03 secs] 
364.000: [GC 364.001: [ParNew: 1346956K->74010K(1415616K), 0.0363850 secs] 2088406K->815460K(8231360K), 0.0365810 secs] [Times: user=0.58 sys=0.01, real=0.04 secs] 
369.482: [GC 369.482: [ParNew: 1332378K->70164K(1415616K), 0.0362400 secs] 2073828K->811613K(8231360K), 0.0364370 secs] [Times: user=0.55 sys=0.01, real=0.04 secs] 
371.002: [GC 371.002: [ParNew: 1328532K->74185K(1415616K), 0.0388580 secs] 2069981K->815634K(8231360K), 0.0390650 secs] [Times: user=0.60 sys=0.01, real=0.04 secs] 
380.252: [GC 380.252: [ParNew: 1332553K->74339K(1415616K), 0.0383730 secs] 2074002K->815789K(8231360K), 0.0385700 secs] [Times: user=0.59 sys=0.01, real=0.04 secs] 
383.178: [GC 383.178: [ParNew: 1332707K->76775K(1415616K), 0.0316740 secs] 2074157K->818224K(8231360K), 0.0318720 secs] [Times: user=0.47 sys=0.01, real=0.03 secs] 
384.915: [GC 384.915: [ParNew: 1335143K->82265K(1415616K), 0.0351180 secs] 2076592K->823714K(8231360K), 0.0353080 secs] [Times: user=0.54 sys=0.01, real=0.04 secs] 
387.789: [GC 387.789: [ParNew: 1340633K->88647K(1415616K), 0.0317990 secs] 2082082K->830097K(8231360K), 0.0319970 secs] [Times: user=0.49 sys=0.00, real=0.03 secs] 
391.161: [GC 391.161: [ParNew: 1347015K->86085K(1415616K), 0.0338670 secs] 2088465K->827534K(8231360K), 0.0340700 secs] [Times: user=0.52 sys=0.00, real=0.03 secs] 
391.589: [GC 391.589: [ParNew: 1344453K->92076K(1415616K), 0.0418760 secs] 2085902K->833526K(8231360K), 0.0420860 secs] [Times: user=0.63 sys=0.02, real=0.04 secs] 
392.026: [GC 392.026: [ParNew: 1350444K->98571K(1415616K), 0.0358400 secs] 2091894K->840020K(8231360K), 0.0360360 secs] [Times: user=0.55 sys=0.01, real=0.04 secs] 
392.456: [GC 392.456: [ParNew: 1356939K->78013K(1415616K), 0.0290680 secs] 2098388K->819462K(8231360K), 0.0292650 secs] [Times: user=0.44 sys=0.00, real=0.03 secs] 
392.879: [GC 392.879: [ParNew: 1336381K->89907K(1415616K), 0.0463770 secs] 2077830K->831356K(8231360K), 0.0465740 secs] [Times: user=0.69 sys=0.02, real=0.04 secs] 
393.337: [GC 393.337: [ParNew: 1348275K->93825K(1415616K), 0.0421110 secs] 2089724K->835274K(8231360K), 0.0423060 secs] [Times: user=0.65 sys=0.01, real=0.05 secs] 
393.839: [GC 393.839: [ParNew: 1352193K->99565K(1415616K), 0.0361260 secs] 2093642K->841014K(8231360K), 0.0363260 secs] [Times: user=0.56 sys=0.00, real=0.03 secs] 
396.438: [GC 396.438: [ParNew: 1357933K->93102K(1415616K), 0.0357060 secs] 2099382K->834551K(8231360K), 0.0359040 secs] [Times: user=0.55 sys=0.00, real=0.04 secs] 
399.208: [GC 399.208: [ParNew: 1351470K->101245K(1415616K), 0.0362580 secs] 2092919K->842694K(8231360K), 0.0364550 secs] [Times: user=0.56 sys=0.00, real=0.04 secs] 
401.582: [GC 401.582: [ParNew: 1359613K->97584K(1415616K), 0.0450450 secs] 2101062K->839034K(8231360K), 0.0452730 secs] [Times: user=0.70 sys=0.01, real=0.04 secs] 
404.977: [GC 404.978: [ParNew: 1355952K->95066K(1415616K), 0.0464720 secs] 2097402K->836515K(8231360K), 0.0466640 secs] [Times: user=0.70 sys=0.02, real=0.05 secs] 
409.804: [GC 409.804: [ParNew: 1353434K->83711K(1415616K), 0.0344620 secs] 2094883K->825161K(8231360K), 0.0346600 secs] [Times: user=0.53 sys=0.00, real=0.03 secs] 
414.203: [GC 414.203: [ParNew: 1342079K->79396K(1415616K), 0.0427120 secs] 2083529K->820845K(8231360K), 0.0429080 secs] [Times: user=0.66 sys=0.01, real=0.04 secs] 
418.204: [GC 418.205: [ParNew: 1337764K->94053K(1415616K), 0.0407570 secs] 2079213K->835503K(8231360K), 0.0409520 secs] [Times: user=0.62 sys=0.02, real=0.04 secs] 
421.413: [GC 421.413: [ParNew: 1352421K->86607K(1415616K), 0.0429770 secs] 2093871K->828057K(8231360K), 0.0431750 secs] [Times: user=0.65 sys=0.02, real=0.04 secs] 
427.374: [GC 427.374: [ParNew: 1344975K->80306K(1415616K), 0.0381710 secs] 2086425K->821755K(8231360K), 0.0383650 secs] [Times: user=0.59 sys=0.01, real=0.04 secs] 
431.072: [GC 431.072: [ParNew: 1338674K->76672K(1415616K), 0.0394340 secs] 2080123K->818122K(8231360K), 0.0396410 secs] [Times: user=0.62 sys=0.00, real=0.04 secs] 
436.126: [GC 436.126: [ParNew: 1335040K->73585K(1415616K), 0.0402180 secs] 2076490K->815034K(8231360K), 0.0404180 secs] [Times: user=0.62 sys=0.01, real=0.04 secs] 
440.182: [GC 440.183: [ParNew: 1331953K->85532K(1415616K), 0.0400110 secs] 2073402K->826981K(8231360K), 0.0402090 secs] [Times: user=0.61 sys=0.02, real=0.04 secs] 
444.182: [GC 444.182: [ParNew: 1343900K->86618K(1415616K), 0.0390370 secs] 2085349K->828068K(8231360K), 0.0392320 secs] [Times: user=0.60 sys=0.02, real=0.04 secs] 
445.989: [GC 445.989: [ParNew: 1344986K->81673K(1415616K), 0.0315560 secs] 2086436K->823123K(8231360K), 0.0317540 secs] [Times: user=0.49 sys=0.01, real=0.03 secs] 
448.375: [GC 448.375: [ParNew: 1340041K->93383K(1415616K), 0.0386900 secs] 2081491K->834833K(8231360K), 0.0388880 secs] [Times: user=0.61 sys=0.00, real=0.04 secs] 
451.063: [GC 451.063: [ParNew: 1351751K->95141K(1415616K), 0.0427220 secs] 2093201K->836590K(8231360K), 0.0429200 secs] [Times: user=0.65 sys=0.02, real=0.04 secs] 
451.499: [GC 451.499: [ParNew: 1353509K->89900K(1415616K), 0.0384400 secs] 2094958K->831350K(8231360K), 0.0386370 secs] [Times: user=0.60 sys=0.01, real=0.03 secs] 
451.933: [GC 451.933: [ParNew: 1348268K->85628K(1415616K), 0.0331960 secs] 2089718K->827077K(8231360K), 0.0333880 secs] [Times: user=0.50 sys=0.01, real=0.03 secs] 
452.362: [GC 452.362: [ParNew: 1343996K->94193K(1415616K), 0.0320650 secs] 2085445K->835642K(8231360K), 0.0322700 secs] [Times: user=0.49 sys=0.00, real=0.03 secs] 
452.786: [GC 452.786: [ParNew: 1352561K->105692K(1415616K), 0.0415660 secs] 2094010K->847141K(8231360K), 0.0417630 secs] [Times: user=0.65 sys=0.01, real=0.04 secs] 
453.250: [GC 453.250: [ParNew: 1364060K->75581K(1415616K), 0.0388360 secs] 2105509K->817030K(8231360K), 0.0390280 secs] [Times: user=0.59 sys=0.01, real=0.03 secs] 
454.627: [GC 454.627: [ParNew: 1333949K->92430K(1415616K), 0.0361930 secs] 2075398K->833879K(8231360K), 0.0363890 secs] [Times: user=0.55 sys=0.01, real=0.04 secs] 
456.383: [GC 456.383: [ParNew: 1350798K->100646K(1415616K), 0.0346710 secs] 2092247K->842095K(8231360K), 0.0348650 secs] [Times: user=0.54 sys=0.00, real=0.03 secs] 
458.061: [GC 458.061: [ParNew: 1359014K->104641K(1415616K), 0.0340980 secs] 2100463K->846090K(8231360K), 0.0342940 secs] [Times: user=0.53 sys=0.00, real=0.03 secs] 
462.789: [GC 462.789: [ParNew: 1363009K->77927K(1415616K), 0.0349820 secs] 2104458K->819376K(8231360K), 0.0351800 secs] [Times: user=0.55 sys=0.01, real=0.04 secs] 
466.816: [GC 466.816: [ParNew: 1336295K->93281K(1415616K), 0.0422770 secs] 2077744K->834730K(8231360K), 0.0424870 secs] [Times: user=0.64 sys=0.02, real=0.04 secs] 
469.579: [GC 469.579: [ParNew: 1351649K->88261K(1415616K), 0.0422890 secs] 2093098K->829711K(8231360K), 0.0424840 secs] [Times: user=0.67 sys=0.00, real=0.05 secs] 
472.171: [GC 472.171: [ParNew: 1346629K->104900K(1415616K), 0.0452840 secs] 2088079K->846349K(8231360K), 0.0454790 secs] [Times: user=0.71 sys=0.01, real=0.05 secs] 
477.401: [GC 477.401: [ParNew: 1363268K->82326K(1415616K), 0.0446480 secs] 2104717K->823775K(8231360K), 0.0448410 secs] [Times: user=0.68 sys=0.02, real=0.05 secs] 
483.878: [GC 483.879: [ParNew: 1340694K->73451K(1415616K), 0.0399900 secs] 2082143K->814900K(8231360K), 0.0401880 secs] [Times: user=0.63 sys=0.01, real=0.04 secs] 
486.614: [GC 486.614: [ParNew: 1331819K->87109K(1415616K), 0.0401470 secs] 2073268K->828558K(8231360K), 0.0403480 secs] [Times: user=0.62 sys=0.01, real=0.04 secs] 
490.206: [GC 490.206: [ParNew: 1345477K->93376K(1415616K), 0.0441280 secs] 2086926K->834825K(8231360K), 0.0443260 secs] [Times: user=0.68 sys=0.02, real=0.04 secs] 
493.719: [GC 493.719: [ParNew: 1351744K->98717K(1415616K), 0.0383040 secs] 2093193K->840167K(8231360K), 0.0385100 secs] [Times: user=0.59 sys=0.01, real=0.04 secs] 
498.618: [GC 498.618: [ParNew: 1357085K->91211K(1415616K), 0.0385370 secs] 2098535K->832660K(8231360K), 0.0387340 secs] [Times: user=0.59 sys=0.00, real=0.03 secs] 
500.746: [GC 500.746: [ParNew: 1349579K->84817K(1415616K), 0.0363590 secs] 2091028K->826267K(8231360K), 0.0365530 secs] [Times: user=0.56 sys=0.01, real=0.04 secs] 
503.971: [GC 503.971: [ParNew: 1343185K->90926K(1415616K), 0.0387530 secs] 2084635K->832375K(8231360K), 0.0389580 secs] [Times: user=0.60 sys=0.00, real=0.04 secs] 
506.880: [GC 506.881: [ParNew: 1349294K->86008K(1415616K), 0.0395730 secs] 2090743K->827457K(8231360K), 0.0397710 secs] [Times: user=0.60 sys=0.01, real=0.04 secs] 
511.022: [GC 511.022: [ParNew: 1344376K->85824K(1415616K), 0.0382950 secs] 2085825K->827273K(8231360K), 0.0385000 secs] [Times: user=0.58 sys=0.00, real=0.04 secs] 
511.474: [GC 511.474: [ParNew: 1344192K->80320K(1415616K), 0.0344080 secs] 2085641K->821770K(8231360K), 0.0346090 secs] [Times: user=0.55 sys=0.01, real=0.04 secs] 
514.135: [GC 514.135: [ParNew: 1338688K->88823K(1415616K), 0.0438660 secs] 2080138K->830272K(8231360K), 0.0440580 secs] [Times: user=0.67 sys=0.01, real=0.04 secs] 
517.976: [GC 517.976: [ParNew: 1347191K->85481K(1415616K), 0.0331110 secs] 2088640K->826930K(8231360K), 0.0333090 secs] [Times: user=0.52 sys=0.00, real=0.03 secs] 
521.377: [GC 521.377: [ParNew: 1343849K->92329K(1415616K), 0.0357140 secs] 2085298K->833778K(8231360K), 0.0359150 secs] [Times: user=0.55 sys=0.01, real=0.04 secs] 
527.182: [GC 527.182: [ParNew: 1350697K->85084K(1415616K), 0.0433370 secs] 2092146K->826534K(8231360K), 0.0435310 secs] [Times: user=0.67 sys=0.02, real=0.05 secs] 
529.584: [GC 529.584: [ParNew: 1343452K->97363K(1415616K), 0.0395240 secs] 2084902K->838812K(8231360K), 0.0397210 secs] [Times: user=0.62 sys=0.01, real=0.04 secs] 
530.890: [GC 530.890: [ParNew: 1355731K->101754K(1415616K), 0.0454150 secs] 2097180K->843203K(8231360K), 0.0456090 secs] [Times: user=0.69 sys=0.03, real=0.05 secs] 
532.779: [GC 532.779: [ParNew: 1360122K->102077K(1415616K), 0.0398580 secs] 2101571K->843526K(8231360K), 0.0400500 secs] [Times: user=0.62 sys=0.01, real=0.04 secs] 
535.582: [GC 535.583: [ParNew: 1360445K->104754K(1415616K), 0.0465510 secs] 2101894K->846203K(8231360K), 0.0467480 secs] [Times: user=0.71 sys=0.01, real=0.05 secs] 
540.977: [GC 540.977: [ParNew: 1363122K->82495K(1415616K), 0.0416160 secs] 2104571K->823944K(8231360K), 0.0418110 secs] [Times: user=0.65 sys=0.01, real=0.04 secs] 
546.191: [GC 546.191: [ParNew: 1340863K->77217K(1415616K), 0.0296600 secs] 2082312K->818667K(8231360K), 0.0298590 secs] [Times: user=0.45 sys=0.00, real=0.03 secs] 
550.788: [GC 550.788: [ParNew: 1335585K->89851K(1415616K), 0.0392430 secs] 2077035K->831300K(8231360K), 0.0394420 secs] [Times: user=0.61 sys=0.00, real=0.04 secs] 
556.234: [GC 556.234: [ParNew: 1348219K->89061K(1415616K), 0.0375970 secs] 2089668K->830510K(8231360K), 0.0378010 secs] [Times: user=0.58 sys=0.01, real=0.04 secs] 
562.069: [GC 562.069: [ParNew: 1347429K->76657K(1415616K), 0.0408570 secs] 2088878K->818106K(8231360K), 0.0410740 secs] [Times: user=0.63 sys=0.00, real=0.05 secs] 
564.431: [GC 564.431: [ParNew: 1335025K->82797K(1415616K), 0.0350130 secs] 2076474K->824246K(8231360K), 0.0352090 secs] [Times: user=0.54 sys=0.01, real=0.03 secs] 
567.575: [GC 567.575: [ParNew: 1341165K->92254K(1415616K), 0.0414140 secs] 2082614K->833703K(8231360K), 0.0416060 secs] [Times: user=0.65 sys=0.01, real=0.04 secs] 
